[0.005s][info][class,load] opened: /usr/lib/jvm/java-11-openjdk-11.0.8.10-2.fc32.x86_64/lib/modules
[1.210s][info][class,load] com.fasterxml.jackson.databind.exc.InvalidDefinitionException source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.211s][info][class,load] com.fasterxml.jackson.core.JsonEncoding source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-core-2.11.2.jar!/
[1.212s][info][class,load] javax.annotation.Resource source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jakarta.annotation-api-1.3.5.jar!/
[1.212s][info][class,load] org.springframework.http.converter.json.Jackson2ObjectMapperBuilder source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-web-5.2.9.RELEASE.jar!/
[1.213s][info][class,load] com.fasterxml.jackson.databind.Module source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.214s][info][class,load] com.fasterxml.jackson.databind.module.SimpleModule source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.214s][info][class,load] org.springframework.beans.factory.support.GenericTypeAwareAutowireCandidateResolver source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-beans-5.2.9.RELEASE.jar!/
[1.214s][info][class,load] org.springframework.beans.factory.annotation.QualifierAnnotationAutowireCandidateResolver source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-beans-5.2.9.RELEASE.jar!/
[1.214s][info][class,load] org.springframework.context.annotation.ContextAnnotationAutowireCandidateResolver source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[1.215s][info][class,load] java.lang.CloneNotSupportedException source: jrt:/java.base
[1.215s][info][class,load] com.fasterxml.jackson.databind.cfg.HandlerInstantiator source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.215s][info][class,load] org.springframework.http.converter.json.SpringHandlerInstantiator source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-web-5.2.9.RELEASE.jar!/
[1.215s][info][class,load] org.springframework.aop.TargetSource source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-aop-5.2.9.RELEASE.jar!/
[1.216s][info][class,load] org.springframework.beans.factory.annotation.Value source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-beans-5.2.9.RELEASE.jar!/
[1.217s][info][class,load] org.springframework.beans.factory.annotation.Qualifier source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-beans-5.2.9.RELEASE.jar!/
[1.218s][info][class,load] com.fasterxml.jackson.core.TokenStreamFactory source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-core-2.11.2.jar!/
[1.218s][info][class,load] com.fasterxml.jackson.core.JsonFactory source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-core-2.11.2.jar!/
[1.218s][info][class,load] com.fasterxml.jackson.databind.MappingJsonFactory source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.219s][info][class,load] com.fasterxml.jackson.databind.jsontype.SubtypeResolver source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.219s][info][class,load] com.fasterxml.jackson.databind.jsontype.impl.StdSubtypeResolver source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.220s][info][class,load] org.springframework.beans.factory.support.BeanDefinitionRegistryPostProcessor source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-beans-5.2.9.RELEASE.jar!/
[1.220s][info][class,load] org.springframework.context.ResourceLoaderAware source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[1.220s][info][class,load] org.springframework.context.EnvironmentAware source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[1.220s][info][class,load] org.springframework.context.annotation.ConfigurationClassPostProcessor source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[1.221s][info][class,load] org.springframework.beans.factory.support.MethodOverrides source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-beans-5.2.9.RELEASE.jar!/
[1.223s][info][class,load] com.fasterxml.jackson.databind.DatabindContext source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.223s][info][class,load] com.fasterxml.jackson.databind.SerializerProvider source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.224s][info][class,load] com.fasterxml.jackson.databind.ser.DefaultSerializerProvider source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.224s][info][class,load] java.util.concurrent.CopyOnWriteArraySet source: jrt:/java.base
[1.224s][info][class,load] com.fasterxml.jackson.databind.ser.DefaultSerializerProvider$Impl source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.224s][info][class,load] org.springframework.beans.factory.support.DefaultListableBeanFactory$$Lambda$159/0x000000084013fc40 source: org.springframework.beans.factory.support.DefaultListableBeanFactory
[1.225s][info][class,load] com.fasterxml.jackson.databind.deser.DeserializerFactory source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.225s][info][class,load] org.springframework.beans.factory.support.DefaultListableBeanFactory$$Lambda$160/0x000000084013f040 source: org.springframework.beans.factory.support.DefaultListableBeanFactory
[1.225s][info][class,load] org.springframework.beans.factory.config.BeanDefinitionHolder source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-beans-5.2.9.RELEASE.jar!/
[1.227s][info][class,load] org.springframework.beans.factory.support.MergedBeanDefinitionPostProcessor source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-beans-5.2.9.RELEASE.jar!/
[1.228s][info][class,load] com.fasterxml.jackson.databind.deser.BasicDeserializerFactory source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.228s][info][class,load] com.fasterxml.jackson.databind.deser.BeanDeserializerFactory source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.229s][info][class,load] org.springframework.beans.factory.config.InstantiationAwareBeanPostProcessor source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-beans-5.2.9.RELEASE.jar!/
[1.229s][info][class,load] org.springframework.beans.factory.config.SmartInstantiationAwareBeanPostProcessor source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-beans-5.2.9.RELEASE.jar!/
[1.230s][info][class,load] org.springframework.beans.factory.config.InstantiationAwareBeanPostProcessorAdapter source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-beans-5.2.9.RELEASE.jar!/
[1.230s][info][class,load] org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-beans-5.2.9.RELEASE.jar!/
[1.230s][info][class,load] com.fasterxml.jackson.databind.DeserializationContext source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.230s][info][class,load] com.fasterxml.jackson.databind.deser.DefaultDeserializationContext source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.231s][info][class,load] com.fasterxml.jackson.databind.deser.DefaultDeserializationContext$Impl source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.231s][info][class,load] com.fasterxml.jackson.databind.ser.SerializerFactory source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.231s][info][class,load] org.springframework.beans.factory.config.DestructionAwareBeanPostProcessor source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-beans-5.2.9.RELEASE.jar!/
[1.231s][info][class,load] org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-beans-5.2.9.RELEASE.jar!/
[1.231s][info][class,load] org.springframework.context.annotation.CommonAnnotationBeanPostProcessor source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[1.232s][info][class,load] org.springframework.beans.factory.SmartInitializingSingleton source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-beans-5.2.9.RELEASE.jar!/
[1.233s][info][class,load] org.springframework.context.event.EventListenerMethodProcessor source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[1.233s][info][class,load] org.springframework.context.event.EventListenerFactory source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[1.233s][info][class,load] org.springframework.context.event.DefaultEventListenerFactory source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[1.234s][info][class,load] com.fasterxml.jackson.databind.ser.BasicSerializerFactory source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.234s][info][class,load] com.fasterxml.jackson.databind.ser.BeanSerializerFactory source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.235s][info][class,load] org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[1.235s][info][class,load] com.fasterxml.jackson.databind.AnnotationIntrospector source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.235s][info][class,load] org.springframework.context.annotation.ClassPathBeanDefinitionScanner source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[1.235s][info][class,load] org.springframework.core.type.classreading.MetadataReaderFactory source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[1.236s][info][class,load] org.springframework.context.annotation.ConflictingBeanDefinitionException source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[1.237s][info][class,load] com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.237s][info][class,load] com.fasterxml.jackson.databind.jsontype.PolymorphicTypeValidator source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.237s][info][class,load] org.springframework.beans.factory.support.BeanDefinitionDefaults source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-beans-5.2.9.RELEASE.jar!/
[1.237s][info][class,load] com.fasterxml.jackson.databind.jsontype.PolymorphicTypeValidator$Base source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.238s][info][class,load] com.fasterxml.jackson.databind.jsontype.impl.LaissezFaireSubTypeValidator source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.238s][info][class,load] com.fasterxml.jackson.databind.util.StdDateFormat source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.239s][info][class,load] org.springframework.core.type.filter.TypeFilter source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[1.239s][info][class,load] org.springframework.core.type.filter.AbstractTypeHierarchyTraversingFilter source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[1.239s][info][class,load] com.fasterxml.jackson.databind.introspect.ClassIntrospector source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.239s][info][class,load] org.springframework.core.type.filter.AnnotationTypeFilter source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[1.240s][info][class,load] com.fasterxml.jackson.databind.introspect.BasicClassIntrospector source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.240s][info][class,load] org.springframework.stereotype.Component source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[1.240s][info][class,load] com.fasterxml.jackson.databind.Module$SetupContext source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.241s][info][class,load] org.springframework.stereotype.Indexed source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[1.241s][info][class,load] com.fasterxml.jackson.databind.introspect.VisibilityChecker source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.242s][info][class,load] com.fasterxml.jackson.core.TreeNode source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-core-2.11.2.jar!/
[1.243s][info][class,load] com.sun.proxy.$Proxy6 source: __JVM_DefineClass__
[1.243s][info][class,load] com.fasterxml.jackson.databind.JsonSerializable source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.243s][info][class,load] com.fasterxml.jackson.databind.JsonSerializable$Base source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.243s][info][class,load] com.fasterxml.jackson.databind.JsonNode source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.243s][info][class,load] javax.annotation.ManagedBean source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jakarta.annotation-api-1.3.5.jar!/
[1.244s][info][class,load] com.fasterxml.jackson.databind.node.BaseJsonNode source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.245s][info][class,load] com.fasterxml.jackson.databind.node.ValueNode source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.245s][info][class,load] com.fasterxml.jackson.databind.node.NullNode source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.245s][info][class,load] org.springframework.core.io.support.ResourcePatternUtils source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[1.246s][info][class,load] com.fasterxml.jackson.core.JsonParser source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-core-2.11.2.jar!/
[1.246s][info][class,load] org.springframework.core.type.classreading.SimpleMetadataReaderFactory source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[1.246s][info][class,load] org.springframework.core.type.classreading.CachingMetadataReaderFactory source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[1.246s][info][class,load] org.springframework.core.type.classreading.MetadataReader source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[1.247s][info][class,load] org.springframework.core.io.DefaultResourceLoader$$Lambda$161/0x000000084013f440 source: org.springframework.core.io.DefaultResourceLoader
[1.248s][info][class,load] com.fasterxml.jackson.core.base.ParserMinimalBase source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-core-2.11.2.jar!/
[1.248s][info][class,load] org.springframework.context.index.CandidateComponentsIndexLoader source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[1.248s][info][class,load] com.fasterxml.jackson.databind.node.TreeTraversingParser source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.248s][info][class,load] org.springframework.context.index.CandidateComponentsIndex source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[1.249s][info][class,load] org.springframework.context.index.CandidateComponentsIndexLoader$$Lambda$162/0x000000084013e840 source: org.springframework.context.index.CandidateComponentsIndexLoader
[1.249s][info][class,load] com.fasterxml.jackson.databind.util.TokenBuffer source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.249s][info][class,load] org.springframework.boot.SpringBootExceptionReporter source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[1.250s][info][class,load] com.fasterxml.jackson.core.io.SegmentedStringWriter source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-core-2.11.2.jar!/
[1.250s][info][class,load] com.fasterxml.jackson.core.util.ByteArrayBuilder source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-core-2.11.2.jar!/
[1.250s][info][class,load] org.springframework.boot.diagnostics.FailureAnalyzers source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[1.251s][info][class,load] org.springframework.boot.diagnostics.FailureAnalyzer source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[1.251s][info][class,load] com.fasterxml.jackson.core.type.ResolvedType source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-core-2.11.2.jar!/
[1.251s][info][class,load] com.fasterxml.jackson.databind.JavaType source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.252s][info][class,load] org.springframework.boot.diagnostics.AbstractFailureAnalyzer source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[1.252s][info][class,load] org.springframework.boot.diagnostics.analyzer.AbstractInjectionFailureAnalyzer source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[1.252s][info][class,load] org.springframework.boot.context.properties.NotConstructorBoundInjectionFailureAnalyzer source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[1.252s][info][class,load] org.springframework.boot.diagnostics.analyzer.BeanCurrentlyInCreationFailureAnalyzer source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[1.252s][info][class,load] com.fasterxml.jackson.databind.type.TypeBase source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.253s][info][class,load] com.fasterxml.jackson.databind.type.ArrayType source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/jackson-databind-2.11.2.jar!/
[1.253s][info][class,load] org.springframework.boot.diagnostics.analyzer.BeanDefinitionOverrideFailureAnalyzer source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[1.253s][info][class,load] java.io.StringWriter source: jrt:/java.base
